"time","Tout"
"2020-05-05 03:45:00",11.40000002
"2020-05-05 03:50:00",11.59999998
"2020-05-05 03:55:00",12.19999998
"2020-05-05 04:00:00",12.3
"2020-05-05 04:05:00",11.20000003
"2020-05-05 04:10:00",11.69999993
"2020-05-05 04:15:00",11.89999999
"2020-05-05 04:20:00",11.40000002
"2020-05-05 04:25:00",11.9
"2020-05-05 04:30:00",11.99999999
"2020-05-05 04:35:00",11.90000001
"2020-05-05 04:40:00",11.70000001
"2020-05-05 04:45:00",11.4
"2020-05-05 04:50:00",13.09999991
"2020-05-05 04:55:00",11.80000017
"2020-05-05 05:00:00",12.29999997
"2020-05-05 05:05:00",11.90000001
"2020-05-05 05:10:00",12.39999999
"2020-05-05 05:15:00",12.20000004
"2020-05-05 05:20:00",12.59999996
"2020-05-05 05:25:00",11.80000003
"2020-05-05 05:30:00",12.7
"2020-05-05 05:35:00",12.40000002
"2020-05-05 05:40:00",12.69999996
"2020-05-05 05:45:00",12.60000001
"2020-05-05 05:50:00",12.6
"2020-05-05 05:55:00",13.09999999
"2020-05-05 06:00:00",12.79999993
"2020-05-05 06:05:00",12.10000007
"2020-05-05 06:10:00",12.39999999
"2020-05-05 06:15:00",13.5
"2020-05-05 06:20:00",13.19999995
"2020-05-05 06:25:00",12.50000009
"2020-05-05 06:30:00",12.30000001
"2020-05-05 06:35:00",12.59999999
"2020-05-05 06:40:00",12.8
"2020-05-05 06:45:00",12.79999998
"2020-05-05 06:50:00",12.60000002
"2020-05-05 06:55:00",13.29999998
"2020-05-05 07:00:00",12.9
"2020-05-05 07:05:00",13.19999996
"2020-05-05 07:10:00",12.60000008
"2020-05-05 07:15:00",12.89999998
"2020-05-05 07:20:00",13.39999998
"2020-05-05 07:25:00",13.39999999
"2020-05-05 07:30:00",13.20000004
"2020-05-05 07:35:00",13.59999996
"2020-05-05 07:40:00",13.6
"2020-05-05 07:45:00",13.6
"2020-05-05 07:50:00",12.80000006
"2020-05-05 07:55:00",13.69999988
"2020-05-05 08:00:00",12.80000006
"2020-05-05 08:05:00",13.79999997
"2020-05-05 08:10:00",13.30000001
"2020-05-05 08:15:00",13.60000002
"2020-05-05 08:20:00",13.79999998
"2020-05-05 08:25:00",13.30000002
"2020-05-05 08:30:00",13
"2020-05-05 08:35:00",13.79999995
"2020-05-05 08:40:00",13.10000009
"2020-05-05 08:45:00",13.69999996
"2020-05-05 08:50:00",13.10000002
"2020-05-05 08:55:00",13.80000001
"2020-05-05 09:00:00",14.09999991
"2020-05-05 09:05:00",13.20000009
"2020-05-05 09:10:00",13.69999998
"2020-05-05 09:15:00",13.6
"2020-05-05 09:20:00",13.20000003
"2020-05-05 09:25:00",13.59999995
"2020-05-05 09:30:00",13.20000003
"2020-05-05 09:35:00",13.00000001
"2020-05-05 09:40:00",13.2
"2020-05-05 09:45:00",13.20000003
"2020-05-05 09:50:00",13.49999997
"2020-05-05 09:55:00",13.30000001
"2020-05-05 10:00:00",13.5
"2020-05-05 10:05:00",13.30000001
"2020-05-05 10:10:00",13.39999999
"2020-05-05 10:15:00",13.59999999
"2020-05-05 10:20:00",12.90000002
"2020-05-05 10:25:00",12.80000001
"2020-05-05 10:30:00",12.99999999
"2020-05-05 10:35:00",12.90000001
"2020-05-05 10:40:00",12.70000001
"2020-05-05 10:45:00",12.8
"2020-05-05 10:50:00",12.60000001
"2020-05-05 10:55:00",12.69999999
"2020-05-05 11:00:00",12.40000002
"2020-05-05 11:05:00",12.5
"2020-05-05 11:10:00",12.2
"2020-05-05 11:15:00",12.09999999
"2020-05-05 11:20:00",12.00000001
"2020-05-05 11:25:00",11.9
"2020-05-05 11:30:00",11.7
"2020-05-05 11:35:00",11.40000001
"2020-05-05 11:40:00",11.49999999
"2020-05-05 11:45:00",11.40000001
"2020-05-05 11:50:00",11.10000001
"2020-05-05 11:55:00",10.9
"2020-05-05 12:00:00",10.89999997
"2020-05-05 12:05:00",10.60000003
"2020-05-05 12:10:00",10.5
"2020-05-05 12:15:00",10.4
"2020-05-05 12:20:00",10.29999999
"2020-05-05 12:25:00",10.10000003
"2020-05-05 12:30:00",10.1
"2020-05-05 12:35:00",9.80000001
"2020-05-05 12:40:00",9.799999997
"2020-05-05 12:45:00",9.69999999
"2020-05-05 12:50:00",9.60000001
"2020-05-05 12:55:00",9.500000003
"2020-05-05 13:00:00",9.5
"2020-05-05 13:05:00",9.299999993
"2020-05-05 13:10:00",9.200000013
"2020-05-05 13:15:00",9.100000007
"2020-05-05 13:20:00",9.1
"2020-05-05 13:25:00",9.099999997
"2020-05-05 13:30:00",8.99999999
"2020-05-05 13:35:00",8.90000001
"2020-05-05 13:40:00",8.800000003
"2020-05-05 13:45:00",8.8
"2020-05-05 13:50:00",8.799999993
"2020-05-05 13:55:00",8.700000013
"2020-05-05 14:00:00",8.7
"2020-05-05 14:05:00",8.7
"2020-05-05 14:10:00",8.5
"2020-05-05 14:15:00",8.49999999
"2020-05-05 14:20:00",8.40000001
"2020-05-05 14:25:00",8.200000007
"2020-05-05 14:30:00",8.4
"2020-05-05 14:35:00",8.299999993
"2020-05-05 14:40:00",8.200000013
"2020-05-05 14:45:00",8.299999993
"2020-05-05 14:50:00",8.200000003
"2020-05-05 14:55:00",8.2
"2020-05-05 15:00:00",8.2
"2020-05-05 15:05:00",8.2
"2020-05-05 15:10:00",8.100000003
"2020-05-05 15:15:00",8.1
"2020-05-05 15:20:00",8.099999993
"2020-05-05 15:25:00",8.000000013
"2020-05-05 15:30:00",7.900000007
"2020-05-05 15:35:00",7.999999997
"2020-05-05 15:40:00",8.099999993
"2020-05-05 15:45:00",7.90000001
"2020-05-05 15:50:00",7.99999999
"2020-05-05 15:55:00",8
"2020-05-05 16:00:00",8
"2020-05-05 16:05:00",7.899999993
"2020-05-05 16:10:00",7.800000013
"2020-05-05 16:15:00",7.700000007
"2020-05-05 16:20:00",7.7
"2020-05-05 16:25:00",7.699999997
"2020-05-05 16:30:00",7.6
"2020-05-05 16:35:00",7.6
"2020-05-05 16:40:00",7.6
"2020-05-05 16:45:00",7.5
"2020-05-05 16:50:00",7.4
"2020-05-05 16:55:00",7.4
"2020-05-05 17:00:00",7.300000007
"2020-05-05 17:05:00",7.100000007
"2020-05-05 17:10:00",7.199999997
"2020-05-05 17:15:00",7.1
"2020-05-05 17:20:00",7.1
"2020-05-05 17:25:00",7.000000003
"2020-05-05 17:30:00",7
"2020-05-05 17:35:00",6.999999987
"2020-05-05 17:40:00",6.800000027
"2020-05-05 17:45:00",6.8
"2020-05-05 17:50:00",6.899999997
"2020-05-05 17:55:00",6.899999997
"2020-05-05 18:00:00",6.8
"2020-05-05 18:05:00",6.8
"2020-05-05 18:10:00",6.8
"2020-05-05 18:15:00",6.7
"2020-05-05 18:20:00",6.500000007
"2020-05-05 18:25:00",6.599999987
"2020-05-05 18:30:00",6.500000007
"2020-05-05 18:35:00",6.5
"2020-05-05 18:40:00",6.5
"2020-05-05 18:45:00",6.49999999
"2020-05-05 18:50:00",6.40000001
"2020-05-05 18:55:00",6.4
"2020-05-05 19:00:00",6.3
"2020-05-05 19:05:00",6.3
"2020-05-05 19:10:00",6.3
"2020-05-05 19:15:00",6.200000007
"2020-05-05 19:20:00",6.2
"2020-05-05 19:25:00",6.100000003
"2020-05-05 19:30:00",6.19999998
"2020-05-05 19:35:00",6.00000002
"2020-05-05 19:40:00",6
"2020-05-05 19:45:00",5.9
"2020-05-05 19:50:00",5.899999993
"2020-05-05 19:55:00",5.800000013
"2020-05-05 20:00:00",5.899999993
"2020-05-05 20:05:00",5.9
"2020-05-05 20:10:00",5.800000003
"2020-05-05 20:15:00",5.89999999
"2020-05-05 20:20:00",5.80000001
"2020-05-05 20:25:00",5.700000003
"2020-05-05 20:30:00",5.7
"2020-05-05 20:35:00",5.799999993
"2020-05-05 20:40:00",5.700000013
"2020-05-05 20:45:00",5.600000007
"2020-05-05 20:50:00",5.6
"2020-05-05 20:55:00",5.6
"2020-05-05 21:00:00",5.59999999
"2020-05-05 21:05:00",5.50000001
"2020-05-05 21:10:00",5.599999997
"2020-05-05 21:15:00",5.6
"2020-05-05 21:20:00",5.699999993
"2020-05-05 21:25:00",5.600000013
"2020-05-05 21:30:00",5.6
"2020-05-05 21:35:00",5.500000003
"2020-05-05 21:40:00",5.600000007
"2020-05-05 21:45:00",5.80000001
"2020-05-05 21:50:00",5.89999999
"2020-05-05 21:55:00",5.999999997
"2020-05-05 22:00:00",6.1
"2020-05-05 22:05:00",6.3
"2020-05-05 22:10:00",6.3
"2020-05-05 22:15:00",6.399999993
"2020-05-05 22:20:00",6.599999993
"2020-05-05 22:25:00",6.800000003
"2020-05-05 22:30:00",6.90000001
"2020-05-05 22:35:00",6.99999999
"2020-05-05 22:40:00",7.199999993
"2020-05-05 22:45:00",7.2
"2020-05-05 22:50:00",7.100000007
"2020-05-05 22:55:00",7.199999987
"2020-05-05 23:00:00",7.399999987
"2020-05-05 23:05:00",7.99999998
"2020-05-05 23:10:00",7.60000001
"2020-05-05 23:15:00",7.90000002
"2020-05-05 23:20:00",8.09999998
"2020-05-05 23:25:00",8.39999999
"2020-05-05 23:30:00",8.7
"2020-05-05 23:35:00",8.700000013
"2020-05-05 23:40:00",8.899999973
"2020-05-05 23:45:00",9.099999987
"2020-05-05 23:50:00",9.199999997
"2020-05-05 23:55:00",9.00000001
"2020-05-06 00:00:00",9.30000003
"2020-05-06 00:05:00",9.59999997
"2020-05-06 00:10:00",9.699999997
"2020-05-06 00:15:00",10.3
"2020-05-06 00:20:00",9.800000034
"2020-05-06 00:25:00",10.29999993
"2020-05-06 00:30:00",10.49999999
"2020-05-06 00:35:00",10.4
"2020-05-06 00:40:00",10.50000004
"2020-05-06 00:45:00",11.69999991
"2020-05-06 00:50:00",10.80000009
"2020-05-06 00:55:00",10.9
"2020-05-06 01:00:00",12
"2020-05-06 01:05:00",11.9
"2020-05-06 01:10:00",11.9
"2020-05-06 01:15:00",11.99999999
"2020-05-06 01:20:00",11.80000001
"2020-05-06 01:25:00",12.1
"2020-05-06 01:30:00",12.00000001
"2020-05-06 01:35:00",12.09999999
"2020-05-06 01:40:00",12.59999998
"2020-05-06 01:45:00",12.6
"2020-05-06 01:50:00",12.50000005
"2020-05-06 01:55:00",13.29999989
"2020-05-06 02:00:00",13.10000001
"2020-05-06 02:05:00",13
"2020-05-06 02:10:00",13.20000002
"2020-05-06 02:15:00",13.7
"2020-05-06 02:20:00",13.7
"2020-05-06 02:25:00",13.8
"2020-05-06 02:30:00",13.7
"2020-05-06 02:35:00",14.10000002
"2020-05-06 02:40:00",14.39999996
"2020-05-06 02:45:00",14.4
"2020-05-06 02:50:00",14.00000001
"2020-05-06 02:55:00",14.4
"2020-05-06 03:00:00",14.5000001
"2020-05-06 03:05:00",15.4999999
"2020-05-06 03:10:00",14.30000004
"2020-05-06 03:15:00",14.7
"2020-05-06 03:20:00",14.79999996
"2020-05-06 03:25:00",14.20000008
"2020-05-06 03:30:00",14.29999999
"2020-05-06 03:35:00",14.4
"2020-05-06 03:40:00",14.30000007
"2020-05-06 03:45:00",16.39999998
"2020-05-06 03:50:00",16.20000002
"2020-05-06 03:55:00",15.10000004
"2020-05-06 04:00:00",15.2
"2020-05-06 04:05:00",15.10000002
"2020-05-06 04:10:00",15.39999996
"2020-05-06 04:15:00",15.10000002
"2020-05-06 04:20:00",15.79999998
"2020-05-06 04:25:00",15.69999998
"2020-05-06 04:30:00",15.19999998
"2020-05-06 04:35:00",15.00000002
"2020-05-06 04:40:00",15.19999999
"2020-05-06 04:45:00",15.9
"2020-05-06 04:50:00",16.10000001
"2020-05-06 04:55:00",16.19999999
"2020-05-06 05:00:00",15.70000003
"2020-05-06 05:05:00",15.6
"2020-05-06 05:10:00",15.40000001
"2020-05-06 05:15:00",15.60000001
"2020-05-06 05:20:00",15.69999999
"2020-05-06 05:25:00",15.89999999
"2020-05-06 05:30:00",17
"2020-05-06 05:35:00",16.10000004
"2020-05-06 05:40:00",16.69999992
"2020-05-06 05:45:00",15.30000009
"2020-05-06 05:50:00",16.49999996
"2020-05-06 05:55:00",16.89999997
"2020-05-06 06:00:00",15.90000003
"2020-05-06 06:05:00",16.19999997
"2020-05-06 06:10:00",16.59999999
"2020-05-06 06:15:00",16.4
"2020-05-06 06:20:00",15.80000004
"2020-05-06 06:25:00",16.39999992
"2020-05-06 06:30:00",16.49999999
"2020-05-06 06:35:00",16.20000001
"2020-05-06 06:40:00",16.39999999
"2020-05-06 06:45:00",16.20000005
"2020-05-06 06:50:00",16.69999995
"2020-05-06 06:55:00",16.00000002
"2020-05-06 07:00:00",15.8
"2020-05-06 07:05:00",15.89999998
"2020-05-06 07:10:00",15.60000004
"2020-05-06 07:15:00",15.79999999
"2020-05-06 07:20:00",15.40000001
"2020-05-06 07:25:00",15.50000002
"2020-05-06 07:30:00",16.10000003
"2020-05-06 07:35:00",16.39999997
"2020-05-06 07:40:00",15.80000002
"2020-05-06 07:45:00",15.9
"2020-05-06 07:50:00",15.79999998
"2020-05-06 07:55:00",15.50000004
"2020-05-06 08:00:00",15.20000002
"2020-05-06 08:05:00",15.00000001
"2020-05-06 08:10:00",15.10000001
"2020-05-06 08:15:00",15.40000003
"2020-05-06 08:20:00",15.69999997
"2020-05-06 08:25:00",15.7
"2020-05-06 08:30:00",15.4
"2020-05-06 08:35:00",15.90000001
"2020-05-06 08:40:00",15.99999999
"2020-05-06 08:45:00",15.40000004
"2020-05-06 08:50:00",15.59999999
"2020-05-06 08:55:00",14.90000002
"2020-05-06 09:00:00",15.39999999
"2020-05-06 09:05:00",15.30000001
"2020-05-06 09:10:00",15.10000001
"2020-05-06 09:15:00",15
"2020-05-06 09:20:00",15.09999999
"2020-05-06 09:25:00",14.90000003
"2020-05-06 09:30:00",15.29999997
"2020-05-06 09:35:00",15.10000001
"2020-05-06 09:40:00",14.90000001
"2020-05-06 09:45:00",15.19999999
"2020-05-06 09:50:00",15.10000001
"2020-05-06 09:55:00",15.29999999
"2020-05-06 10:00:00",15
"2020-05-06 10:05:00",14.8
"2020-05-06 10:10:00",14.8
"2020-05-06 10:15:00",14.40000003
"2020-05-06 10:20:00",14.79999999
"2020-05-06 10:25:00",14.60000001
"2020-05-06 10:30:00",14.79999997
"2020-05-06 10:35:00",14.50000003
"2020-05-06 10:40:00",14.30000001
"2020-05-06 10:45:00",14.5
"2020-05-06 10:50:00",14.39999998
"2020-05-06 10:55:00",14.10000004
"2020-05-06 11:00:00",14.00000001
"2020-05-06 11:05:00",14
"2020-05-06 11:10:00",13.99999999
"2020-05-06 11:15:00",13.7
"2020-05-06 11:20:00",13.7
"2020-05-06 11:25:00",13.30000001
"2020-05-06 11:30:00",13.4
"2020-05-06 11:35:00",13.29999999
"2020-05-06 11:40:00",13.20000001
"2020-05-06 11:45:00",12.90000002
"2020-05-06 11:50:00",12.70000001
"2020-05-06 11:55:00",12.5
"2020-05-06 12:00:00",12.39999998
"2020-05-06 12:05:00",12.20000002
"2020-05-06 12:10:00",12.1
"2020-05-06 12:15:00",11.9
"2020-05-06 12:20:00",11.69999999
"2020-05-06 12:25:00",11.60000001
"2020-05-06 12:30:00",11.6
"2020-05-06 12:35:00",11.30000001
"2020-05-06 12:40:00",11.2
"2020-05-06 12:45:00",11.09999997
"2020-05-06 12:50:00",10.80000003
"2020-05-06 12:55:00",10.9
"2020-05-06 13:00:00",10.9
"2020-05-06 13:05:00",10.79999999
"2020-05-06 13:10:00",10.70000001
"2020-05-06 13:15:00",10.7
"2020-05-06 13:20:00",10.6
"2020-05-06 13:25:00",10.4
"2020-05-06 13:30:00",10.29999999
"2020-05-06 13:35:00",10.20000001
"2020-05-06 13:40:00",10.1
"2020-05-06 13:45:00",10
"2020-05-06 13:50:00",9.999999987
"2020-05-06 13:55:00",9.800000027
"2020-05-06 14:00:00",9.8
"2020-05-06 14:05:00",9.700000003
"2020-05-06 14:10:00",9.599999997
"2020-05-06 14:15:00",9.49999998
"2020-05-06 14:20:00",9.30000002
"2020-05-06 14:25:00",9.3
"2020-05-06 14:30:00",9.2
"2020-05-06 14:35:00",9.099999993
"2020-05-06 14:40:00",9.000000013
"2020-05-06 14:45:00",9
"2020-05-06 14:50:00",8.900000003
"2020-05-06 14:55:00",8.899999997
"2020-05-06 15:00:00",8.80000001
"2020-05-06 15:05:00",8.89999999
"2020-05-06 15:10:00",8.800000003
"2020-05-06 15:15:00",8.9
"2020-05-06 15:20:00",8.799999993
"2020-05-06 15:25:00",8.700000013
"2020-05-06 15:30:00",8.7
"2020-05-06 15:35:00",8.7
"2020-05-06 15:40:00",8.799999993
"2020-05-06 15:45:00",8.6
"2020-05-06 15:50:00",8.6
"2020-05-06 15:55:00",8.6
"2020-05-06 16:00:00",8.5
"2020-05-06 16:05:00",8.400000007
"2020-05-06 16:10:00",8.499999987
"2020-05-06 16:15:00",8.5
"2020-05-06 16:20:00",8.5
"2020-05-06 16:25:00",8.599999997
"2020-05-06 16:30:00",8.5
"2020-05-06 16:35:00",8.5
"2020-05-06 16:40:00",8.400000003
"2020-05-06 16:45:00",8.4
"2020-05-06 16:50:00",8.399999993
"2020-05-06 16:55:00",8.300000013
"2020-05-06 17:00:00",8.200000007
"2020-05-06 17:05:00",8.100000003
"2020-05-06 17:10:00",8.1
"2020-05-06 17:15:00",8.1
"2020-05-06 17:20:00",8.1
"2020-05-06 17:25:00",8.000000003
"2020-05-06 17:30:00",7.9
"2020-05-06 17:35:00",7.9
"2020-05-06 17:40:00",7.9
"2020-05-06 17:45:00",7.800000007
"2020-05-06 17:50:00",7.8
"2020-05-06 17:55:00",7.800000003
"2020-05-06 18:00:00",7.9
"2020-05-06 18:05:00",7.9
"2020-05-06 18:10:00",7.800000003
"2020-05-06 18:15:00",7.7
"2020-05-06 18:20:00",7.799999993
"2020-05-06 18:25:00",7.700000013
"2020-05-06 18:30:00",7.7
"2020-05-06 18:35:00",7.600000003
"2020-05-06 18:40:00",7.400000003
"2020-05-06 18:45:00",7.49999999
"2020-05-06 18:50:00",7.40000001
"2020-05-06 18:55:00",7.499999997
"2020-05-06 19:00:00",7.5
"2020-05-06 19:05:00",7.399999987
"2020-05-06 19:10:00",7.200000027
"2020-05-06 19:15:00",7.299999993
"2020-05-06 19:20:00",7.3
"2020-05-06 19:25:00",7.2
"2020-05-06 19:30:00",7.2
"2020-05-06 19:35:00",7.2
"2020-05-06 19:40:00",7.299999997
"2020-05-06 19:45:00",7.1
"2020-05-06 19:50:00",7.1
"2020-05-06 19:55:00",7.1
"2020-05-06 20:00:00",7.000000007
"2020-05-06 20:05:00",7
"2020-05-06 20:10:00",6.99999999
"2020-05-06 20:15:00",6.69999998
"2020-05-06 20:20:00",6.50000002
"2020-05-06 20:25:00",6.400000003
"2020-05-06 20:30:00",6.5
"2020-05-06 20:35:00",6.4
"2020-05-06 20:40:00",6.4
"2020-05-06 20:45:00",6.599999987
"2020-05-06 20:50:00",6.30000001
"2020-05-06 20:55:00",5.900000003
"2020-05-06 21:00:00",5.99999999
"2020-05-06 21:05:00",5.90000001
"2020-05-06 21:10:00",6.099999993
"2020-05-06 21:15:00",6.3
"2020-05-06 21:20:00",6.699999993
"2020-05-06 21:25:00",6.600000013
"2020-05-06 21:30:00",6.699999993
"2020-05-06 21:35:00",6.799999997
"2020-05-06 21:40:00",6.800000003
"2020-05-06 21:45:00",6.89999999
"2020-05-06 21:50:00",6.80000001
"2020-05-06 21:55:00",6.899999997
"2020-05-06 22:00:00",7.3
"2020-05-06 22:05:00",7.799999993
"2020-05-06 22:10:00",7.700000013
"2020-05-06 22:15:00",8.29999996
"2020-05-06 22:20:00",8.499999993
"2020-05-06 22:25:00",8.599999997
"2020-05-06 22:30:00",8.49999999
"2020-05-06 22:35:00",8.40000001
"2020-05-06 22:40:00",8.599999993
"2020-05-06 22:45:00",8.9
"2020-05-06 22:50:00",9.1
"2020-05-06 22:55:00",9.1
"2020-05-06 23:00:00",9.299999987
"2020-05-06 23:05:00",9.59999999
"2020-05-06 23:10:00",9.600000013
"2020-05-06 23:15:00",10.00000003
"2020-05-06 23:20:00",10.29999997
"2020-05-06 23:25:00",10.59999999
"2020-05-06 23:30:00",10.6
"2020-05-06 23:35:00",11.2
"2020-05-06 23:40:00",11.2
"2020-05-06 23:45:00",11.49999998
"2020-05-06 23:50:00",11.6
"2020-05-06 23:55:00",11.89999999
"2020-05-07 00:00:00",11.7
"2020-05-07 00:05:00",11.7
"2020-05-07 00:10:00",12.09999999
"2020-05-07 00:15:00",12.5
"2020-05-07 00:20:00",12.60000001
"2020-05-07 00:25:00",12.79999997
"2020-05-07 00:30:00",12.60000001
"2020-05-07 00:35:00",12.79999999
"2020-05-07 00:40:00",13.20000002
"2020-05-07 00:45:00",13.8
"2020-05-07 00:50:00",13.8
"2020-05-07 00:55:00",13.60000001
"2020-05-07 01:00:00",14.3
"2020-05-07 01:05:00",14.00000001
"2020-05-07 01:10:00",14.09999999
"2020-05-07 01:15:00",14.1
"2020-05-07 01:20:00",14.99999997
"2020-05-07 01:25:00",14.7
"2020-05-07 01:30:00",14.60000006
"2020-05-07 01:35:00",15.19999994
"2020-05-07 01:40:00",14.80000001
"2020-05-07 01:45:00",15
"2020-05-07 01:50:00",15.19999999
"2020-05-07 01:55:00",15.00000003
"2020-05-07 02:00:00",15.69999995
"2020-05-07 02:05:00",15.6
"2020-05-07 02:10:00",16.09999997
"2020-05-07 02:15:00",15.20000007
"2020-05-07 02:20:00",15.89999993
"2020-05-07 02:25:00",15.9
"2020-05-07 02:30:00",16.4
"2020-05-07 02:35:00",16.70000005
"2020-05-07 02:40:00",17.49999989
"2020-05-07 02:45:00",16.20000009
"2020-05-07 02:50:00",16.79999998
"2020-05-07 02:55:00",16.60000001
"2020-05-07 03:00:00",16.80000007
"2020-05-07 03:05:00",17.49999993
"2020-05-07 03:10:00",17.20000001
"2020-05-07 03:15:00",17.7
"2020-05-07 03:20:00",16.70000001
"2020-05-07 03:25:00",16.89999997
"2020-05-07 03:30:00",18.29999991
"2020-05-07 03:35:00",17.70000002
"2020-05-07 03:40:00",17.59999998
"2020-05-07 03:45:00",17.10000004
"2020-05-07 03:50:00",17.49999996
"2020-05-07 03:55:00",17.79999999
"2020-05-07 04:00:00",17.6
"2020-05-07 04:05:00",17.80000002
"2020-05-07 04:10:00",18.09999996
"2020-05-07 04:15:00",18.39999998
"2020-05-07 04:20:00",18.10000001
"2020-05-07 04:25:00",17.80000004
"2020-05-07 04:30:00",18.89999992
"2020-05-07 04:35:00",18.10000008
"2020-05-07 04:40:00",18.29999999
"2020-05-07 04:45:00",18.2
"2020-05-07 04:50:00",18.70000003
"2020-05-07 04:55:00",19.19999993
"2020-05-07 05:00:00",20.09999994
"2020-05-07 05:05:00",18.90000004
"2020-05-07 05:10:00",20.29999998
"2020-05-07 05:15:00",19.60000001
"2020-05-07 05:20:00",19.69999999
"2020-05-07 05:25:00",18.40000004
"2020-05-07 05:30:00",19.1
"2020-05-07 05:35:00",19.29999993
"2020-05-07 05:40:00",18.30000013
"2020-05-07 05:45:00",19.09999995
"2020-05-07 05:50:00",18.90000001
"2020-05-07 05:55:00",18.9
"2020-05-07 06:00:00",19.00000002
"2020-05-07 06:05:00",19.19999998
"2020-05-07 06:10:00",18.40000003
"2020-05-07 06:15:00",19.2
"2020-05-07 06:20:00",18.50000004
"2020-05-07 06:25:00",19.09999992
"2020-05-07 06:30:00",19.1
"2020-05-07 06:35:00",18.90000001
"2020-05-07 06:40:00",19.10000001
"2020-05-07 06:45:00",19.30000001
"2020-05-07 06:50:00",19.39999999
"2020-05-07 06:55:00",19.59999999
"2020-05-07 07:00:00",19.1
"2020-05-07 07:05:00",18.19999997
"2020-05-07 07:10:00",17.80000005
"2020-05-07 07:15:00",18.09999998
"2020-05-07 07:20:00",19.39999996
"2020-05-07 07:25:00",19.09999999
"2020-05-07 07:30:00",18.89999997
"2020-05-07 07:35:00",18.60000003
"2020-05-07 07:40:00",18.89999999
"2020-05-07 07:45:00",19.1
"2020-05-07 07:50:00",18.99999997
"2020-05-07 07:55:00",18.60000005
"2020-05-07 08:00:00",19.19999996
"2020-05-07 08:05:00",18.20000003
"2020-05-07 08:10:00",18.10000001
"2020-05-07 08:15:00",18.5
"2020-05-07 08:20:00",18.5
"2020-05-07 08:25:00",17.70000003
"2020-05-07 08:30:00",17.7
"2020-05-07 08:35:00",17.99999997
"2020-05-07 08:40:00",17.50000007
"2020-05-07 08:45:00",17.89999997
"2020-05-07 08:50:00",17.9
"2020-05-07 08:55:00",17.7
"2020-05-07 09:00:00",17.70000002
"2020-05-07 09:05:00",17.89999998
"2020-05-07 09:10:00",18
"2020-05-07 09:15:00",18.3
"2020-05-07 09:20:00",18.59999993
"2020-05-07 09:25:00",17.50000015
"2020-05-07 09:30:00",17.89999997
"2020-05-07 09:35:00",17.70000001
"2020-05-07 09:40:00",18
"2020-05-07 09:45:00",18.09999996
"2020-05-07 09:50:00",17.70000004
"2020-05-07 09:55:00",17.50000001
"2020-05-07 10:00:00",17.6
"2020-05-07 10:05:00",17.50000001
"2020-05-07 10:10:00",17.69999997
"2020-05-07 10:15:00",17.50000001
"2020-05-07 10:20:00",17.5
"2020-05-07 10:25:00",17.49999999
"2020-05-07 10:30:00",17.30000001
"2020-05-07 10:35:00",17.39999999
"2020-05-07 10:40:00",17.5
"2020-05-07 10:45:00",17.5
"2020-05-07 10:50:00",17.29999999
"2020-05-07 10:55:00",17.20000001
"2020-05-07 11:00:00",17.00000001
"2020-05-07 11:05:00",16.70000001
"2020-05-07 11:10:00",16.59999999
"2020-05-07 11:15:00",16.2
"2020-05-07 11:20:00",16.2
"2020-05-07 11:25:00",16.2
"2020-05-07 11:30:00",16.4
"2020-05-07 11:35:00",16.4
"2020-05-07 11:40:00",16.4
"2020-05-07 11:45:00",16.30000001
"2020-05-07 11:50:00",16.2
"2020-05-07 11:55:00",16.2
"2020-05-07 12:00:00",16.09999999
"2020-05-07 12:05:00",16.00000001
"2020-05-07 12:10:00",15.9
"2020-05-07 12:15:00",15.8
"2020-05-07 12:20:00",15.8
"2020-05-07 12:25:00",15.8
"2020-05-07 12:30:00",15.70000001
"2020-05-07 12:35:00",15.6
"2020-05-07 12:40:00",15.39999999
"2020-05-07 12:45:00",15.19999994
"2020-05-07 12:50:00",14.60000006
"2020-05-07 12:55:00",14.40000001
"2020-05-07 13:00:00",14.4
"2020-05-07 13:05:00",14.2
"2020-05-07 13:10:00",14.2
"2020-05-07 13:15:00",13.80000003
"2020-05-07 13:20:00",13.99999999
"2020-05-07 13:25:00",13.99999999
"2020-05-07 13:30:00",13.6
"2020-05-07 13:35:00",13.6
"2020-05-07 13:40:00",13.7
"2020-05-07 13:45:00",13.7
"2020-05-07 13:50:00",13.69999994
"2020-05-07 13:55:00",12.80000012
"2020-05-07 14:00:00",12.50000002
"2020-05-07 14:05:00",12.6
"2020-05-07 14:10:00",12.7
"2020-05-07 14:15:00",12.69999999
"2020-05-07 14:20:00",12.60000001
"2020-05-07 14:25:00",12.40000001
"2020-05-07 14:30:00",12.4
"2020-05-07 14:35:00",12.60000001
"2020-05-07 14:40:00",12.69999999
"2020-05-07 14:45:00",13.09999997
"2020-05-07 14:50:00",12.80000001
"2020-05-07 14:55:00",12.8
"2020-05-07 15:00:00",12.8
"2020-05-07 15:05:00",12.8
"2020-05-07 15:10:00",12.8
"2020-05-07 15:15:00",12.6
"2020-05-07 15:20:00",12.59999999
"2020-05-07 15:25:00",12.50000001
"2020-05-07 15:30:00",12.5
"2020-05-07 15:35:00",12.5
"2020-05-07 15:40:00",11.89999998
"2020-05-07 15:45:00",11.39999998
"2020-05-07 15:50:00",11.20000002
"2020-05-07 15:55:00",11.1
"2020-05-07 16:00:00",11
